db_id,original_question,translated_question,query
car_1,What is the model of the car with the smallest amount of horsepower?,అతి తక్కువ మొత్తంలో హార్స్ పవర్ ఉన్న కారు మోడల్ ఏది?,SELECT T1.Model FROM CAR_NAMES AS T1 JOIN CARS_DATA AS T2 ON T1.MakeId  =  T2.Id ORDER BY T2.horsepower ASC LIMIT 1;
car_1,Find the model of the car whose weight is below the average weight.,సగటు బరువు కంటే తక్కువ బరువు ఉన్న కారు మోడల్‌ను కనుగొనండి.,SELECT T1.model FROM CAR_NAMES AS T1 JOIN CARS_DATA AS T2 ON T1.MakeId  =  T2.Id WHERE T2.Weight  <  (SELECT avg(Weight) FROM CARS_DATA)
car_1,What is the model for the car with a weight smaller than the average?,సగటు కంటే తక్కువ బరువు ఉన్న కారు మోడల్ ఏమిటి?,SELECT T1.model FROM CAR_NAMES AS T1 JOIN CARS_DATA AS T2 ON T1.MakeId  =  T2.Id WHERE T2.Weight  <  (SELECT avg(Weight) FROM CARS_DATA)
car_1,Find the name of the makers that produced some cars in the year of 1970?,1970 సంవత్సరంలో కొన్ని కార్లను ఉత్పత్తి చేసిన తయారీదారుల పేరును కనుగొనండి?,SELECT DISTINCT T1.Maker FROM CAR_MAKERS AS T1 JOIN MODEL_LIST AS T2 ON T1.Id  =  T2.Maker JOIN CAR_NAMES AS T3 ON T2.model  =  T3.model JOIN CARS_DATA AS T4 ON T3.MakeId  =  T4.id WHERE T4.year  =  '1970';
car_1,What is the name of the different car makers who produced a car in 1970?,1970లో కారును ఉత్పత్తి చేసిన వివిధ కార్ల తయారీదారుల పేరు ఏమిటి?,SELECT DISTINCT T1.Maker FROM CAR_MAKERS AS T1 JOIN MODEL_LIST AS T2 ON T1.Id  =  T2.Maker JOIN CAR_NAMES AS T3 ON T2.model  =  T3.model JOIN CARS_DATA AS T4 ON T3.MakeId  =  T4.id WHERE T4.year  =  '1970';
car_1,Find the make and production time of the cars that were produced in the earliest year?,తొలి సంవత్సరంలో ఉత్పత్తి చేయబడిన కార్ల తయారీ మరియు ఉత్పత్తి సమయాన్ని కనుగొనండి?,"SELECT T2.Make ,  T1.Year FROM CARS_DATA AS T1 JOIN CAR_NAMES AS T2 ON T1.Id  =  T2.MakeId WHERE T1.Year  =  (SELECT min(YEAR) FROM CARS_DATA);"
car_1,What is the maker of the carr produced in the earliest year and what year was it?,తొలి సంవత్సరంలో ఉత్పత్తి చేయబడిన కారు తయారీదారు ఏది మరియు అది ఏ సంవత్సరం?,"SELECT T2.Make ,  T1.Year FROM CARS_DATA AS T1 JOIN CAR_NAMES AS T2 ON T1.Id  =  T2.MakeId WHERE T1.Year  =  (SELECT min(YEAR) FROM CARS_DATA);"
car_1,Which distinct car models are the produced after 1980?,1980 తర్వాత ఏ ప్రత్యేకమైన కార్ మోడల్‌లు ఉత్పత్తి చేయబడ్డాయి?,SELECT DISTINCT T1.model FROM MODEL_LIST AS T1 JOIN CAR_NAMES AS T2 ON T1.model  =  T2.model JOIN CARS_DATA AS T3 ON T2.MakeId  =  T3.id WHERE T3.year  >  1980;
car_1,What are the different models for the cards produced after 1980?,1980 తర్వాత ఉత్పత్తి చేయబడిన కార్డుల కోసం వివిధ నమూనాలు ఏమిటి?,SELECT DISTINCT T1.model FROM MODEL_LIST AS T1 JOIN CAR_NAMES AS T2 ON T1.model  =  T2.model JOIN CARS_DATA AS T3 ON T2.MakeId  =  T3.id WHERE T3.year  >  1980;
car_1,How many car makers are there in each continents? List the continent name and the count.,ఒక్కో ఖండంలో ఎంత మంది కార్ల తయారీదారులు ఉన్నారు? ఖండం పేరు మరియు గణనను జాబితా చేయండి.,"SELECT T1.Continent ,  count(*) FROM CONTINENTS AS T1 JOIN COUNTRIES AS T2 ON T1.ContId  =  T2.continent JOIN car_makers AS T3 ON T2.CountryId  =  T3.Country GROUP BY T1.Continent;"
car_1,What is the name of each continent and how many car makers are there in each one?,ప్రతి ఖండం పేరు ఏమిటి మరియు ప్రతి దానిలో ఎంత మంది కార్ల తయారీదారులు ఉన్నారు?,"SELECT T1.Continent ,  count(*) FROM CONTINENTS AS T1 JOIN COUNTRIES AS T2 ON T1.ContId  =  T2.continent JOIN car_makers AS T3 ON T2.CountryId  =  T3.Country GROUP BY T1.Continent;"
car_1,Which of the countries has the most car makers? List the country name.,అత్యధిక కార్ల తయారీదారులను కలిగి ఉన్న దేశాలు ఏవి? దేశం పేరును జాబితా చేయండి.,SELECT T2.CountryName FROM CAR_MAKERS AS T1 JOIN COUNTRIES AS T2 ON T1.Country  =  T2.CountryId GROUP BY T1.Country ORDER BY Count(*) DESC LIMIT 1;
car_1,What is the name of the country with the most car makers?,అత్యధిక కార్ల తయారీదారులు ఉన్న దేశం పేరు ఏమిటి?,SELECT T2.CountryName FROM CAR_MAKERS AS T1 JOIN COUNTRIES AS T2 ON T1.Country  =  T2.CountryId GROUP BY T1.Country ORDER BY Count(*) DESC LIMIT 1;
car_1,How many car models are produced by each maker ? Only list the count and the maker full name .,ప్రతి తయారీదారు ఎన్ని కార్ మోడళ్లను ఉత్పత్తి చేస్తారు? గణన మరియు తయారీదారు పూర్తి పేరును మాత్రమే జాబితా చేయండి.,"select count(*) ,  t2.fullname from model_list as t1 join car_makers as t2 on t1.maker  =  t2.id group by t2.id;"
car_1,What is the number of car models that are produced by each maker and what is the id and full name of each maker?,ప్రతి తయారీదారు ఉత్పత్తి చేసే కార్ మోడల్‌ల సంఖ్య మరియు ప్రతి తయారీదారు యొక్క ఐడి మరియు పూర్తి పేరు ఏమిటి?,"SELECT Count(*) ,  T2.FullName ,  T2.id FROM MODEL_LIST AS T1 JOIN CAR_MAKERS AS T2 ON T1.Maker  =  T2.Id GROUP BY T2.id;"
car_1,What is the accelerate of the car make amc hornet sportabout (sw)?,కారు మేక్ ఏఎమ్‌సి హార్నెట్ స్పోర్టబౌట్ (sw) యొక్క యాక్సిలరేట్ ఎంత?,SELECT T1.Accelerate FROM CARS_DATA AS T1 JOIN CAR_NAMES AS T2 ON T1.Id  =  T2.MakeId WHERE T2.Make  =  'amc hornet sportabout (sw)';
car_1,How much does the car accelerate that makes amc hornet sportabout (sw)?,ఏఎమ్‌సి హార్నెట్ స్పోర్టబౌట్ (sw)ని తయారు చేసే కారు ఎంత వేగవంతమవుతుంది?,SELECT T1.Accelerate FROM CARS_DATA AS T1 JOIN CAR_NAMES AS T2 ON T1.Id  =  T2.MakeId WHERE T2.Make  =  'amc hornet sportabout (sw)';
car_1,How many car makers are there in france?,ఫ్రాన్స్‌లో ఎంత మంది కార్ల తయారీదారులు ఉన్నారు?,SELECT count(*) FROM CAR_MAKERS AS T1 JOIN COUNTRIES AS T2 ON T1.Country  =  T2.CountryId WHERE T2.CountryName  =  'france';
car_1,What is the number of makers of care in France?,ఫ్రాన్స్‌లో సంరక్షణ తయారీదారుల సంఖ్య ఎంత?,SELECT count(*) FROM CAR_MAKERS AS T1 JOIN COUNTRIES AS T2 ON T1.Country  =  T2.CountryId WHERE T2.CountryName  =  'france';
car_1,How many car models are produced in the usa?,USAలో ఎన్ని కార్ మోడల్‌లు ఉత్పత్తి చేయబడ్డాయి?,SELECT count(*) FROM MODEL_LIST AS T1 JOIN CAR_MAKERS AS T2 ON T1.Maker  =  T2.Id JOIN COUNTRIES AS T3 ON T2.Country  =  T3.CountryId WHERE T3.CountryName  =  'usa';
car_1,What is the count of the car models produced in the United States?,యునైటెడ్ స్టేట్స్‌లో ఉత్పత్తి చేయబడిన కార్ మోడల్‌ల కౌంట్ ఎంత?,SELECT count(*) FROM MODEL_LIST AS T1 JOIN CAR_MAKERS AS T2 ON T1.Maker  =  T2.Id JOIN COUNTRIES AS T3 ON T2.Country  =  T3.CountryId WHERE T3.CountryName  =  'usa';
car_1,What is the average miles per gallon(mpg) of the cars with 4 cylinders?,4 సిలిండర్‌లు ఉన్న కార్ల గ్యాలన్ (mpg)కి సగటు మైళ్లు ఎంత?,SELECT avg(mpg) FROM CARS_DATA WHERE Cylinders  =  4;
car_1,What is the average miles per gallon of all the cards with 4 cylinders?,4 సిలిండర్‌లు ఉన్న అన్ని కార్డ్‌ల సగటు మైళ్లు ప్రతి గాలన్‌కి ఎంత?,SELECT avg(mpg) FROM CARS_DATA WHERE Cylinders  =  4;
car_1,What is the smallest weight of the car produced with 8 cylinders on 1974 ?,1974లో 8 సిలిండర్లతో ఉత్పత్తి చేయబడిన కారు యొక్క అతి చిన్న బరువు ఎంత?,select min(weight) from cars_data where cylinders  =  8 and year  =  1974
car_1,What is the minimum weight of the car with 8 cylinders produced in 1974 ?,1974లో ఉత్పత్తి చేయబడిన 8 సిలిండర్లు కలిగిన కారు కనీస బరువు ఎంత?,select min(weight) from cars_data where cylinders  =  8 and year  =  1974
car_1,What are all the makers and models?,అన్ని తయారీదారులు మరియు నమూనాలు ఏమిటి?,"SELECT Maker ,  Model FROM MODEL_LIST;"
car_1,What are the makers and models?,తయారీదారులు మరియు నమూనాలు ఏమిటి?,"SELECT Maker ,  Model FROM MODEL_LIST;"
car_1,What are the countries having at least one car maker? List name and id.,కనీసం ఒక కార్ తయారీదారుని కలిగి ఉన్న దేశాలు ఏవి? జాబితా పేరు మరియు ఐడి.,"SELECT T1.CountryName ,  T1.CountryId FROM COUNTRIES AS T1 JOIN CAR_MAKERS AS T2 ON T1.CountryId  =  T2.Country GROUP BY T1.CountryId HAVING count(*)  >=  1;"
