db_id,original_question,translated_question,query
car_1,Find the model of the car whose weight is below the average weight.,ክብደቱ ከአማካይ ክብደት በታች የሆነውን የመኪናውን ሞዴል ያግኙ.,SELECT T1.model FROM CAR_NAMES AS T1 JOIN CARS_DATA AS T2 ON T1.MakeId  =  T2.Id WHERE T2.Weight  <  (SELECT avg(Weight) FROM CARS_DATA)
car_1,What is the model for the car with a weight smaller than the average?,ከአማካይ ያነሰ ክብደት ላለው መኪና ሞዴል ምንድነው?,SELECT T1.model FROM CAR_NAMES AS T1 JOIN CARS_DATA AS T2 ON T1.MakeId  =  T2.Id WHERE T2.Weight  <  (SELECT avg(Weight) FROM CARS_DATA)
car_1,Find the name of the makers that produced some cars in the year of 1970?,እ.ኤ.አ. በ 1970 አንዳንድ መኪናዎችን ያመረቱትን አምራቾች ስም ይፈልጉ?,SELECT DISTINCT T1.Maker FROM CAR_MAKERS AS T1 JOIN MODEL_LIST AS T2 ON T1.Id  =  T2.Maker JOIN CAR_NAMES AS T3 ON T2.model  =  T3.model JOIN CARS_DATA AS T4 ON T3.MakeId  =  T4.id WHERE T4.year  =  '1970';
car_1,What is the name of the different car makers who produced a car in 1970?,በ1970 መኪና ያመረቱት የተለያዩ መኪና ሰሪዎች ስም ማን ይባላል?,SELECT DISTINCT T1.Maker FROM CAR_MAKERS AS T1 JOIN MODEL_LIST AS T2 ON T1.Id  =  T2.Maker JOIN CAR_NAMES AS T3 ON T2.model  =  T3.model JOIN CARS_DATA AS T4 ON T3.MakeId  =  T4.id WHERE T4.year  =  '1970';
car_1,Find the make and production time of the cars that were produced in the earliest year?,በመጀመሪያው ዓመት ውስጥ የተሠሩትን መኪኖች ማምረት እና ማምረት ጊዜ ይፈልጉ?,"SELECT T2.Make ,  T1.Year FROM CARS_DATA AS T1 JOIN CAR_NAMES AS T2 ON T1.Id  =  T2.MakeId WHERE T1.Year  =  (SELECT min(YEAR) FROM CARS_DATA);"
car_1,What is the maker of the carr produced in the earliest year and what year was it?,በመጀመርያው አመት የመኪናው አምራች ምን ነበር እና ምን አመት ነበር?,"SELECT T2.Make ,  T1.Year FROM CARS_DATA AS T1 JOIN CAR_NAMES AS T2 ON T1.Id  =  T2.MakeId WHERE T1.Year  =  (SELECT min(YEAR) FROM CARS_DATA);"
car_1,Which distinct car models are the produced after 1980?,ከ 1980 በኋላ የትኞቹ የተለዩ የመኪና ሞዴሎች ይመረታሉ?,SELECT DISTINCT T1.model FROM MODEL_LIST AS T1 JOIN CAR_NAMES AS T2 ON T1.model  =  T2.model JOIN CARS_DATA AS T3 ON T2.MakeId  =  T3.id WHERE T3.year  >  1980;
car_1,What are the different models for the cards produced after 1980?,ከ 1980 በኋላ ለተዘጋጁት ካርዶች የተለያዩ ሞዴሎች ምንድ ናቸው?,SELECT DISTINCT T1.model FROM MODEL_LIST AS T1 JOIN CAR_NAMES AS T2 ON T1.model  =  T2.model JOIN CARS_DATA AS T3 ON T2.MakeId  =  T3.id WHERE T3.year  >  1980;
car_1,How many car makers are there in each continents? List the continent name and the count.,በእያንዳንዱ አህጉር ስንት መኪና ሰሪዎች አሉ? የአህጉሩን ስም እና ቆጠራ ይዘርዝሩ።,"SELECT T1.Continent ,  count(*) FROM CONTINENTS AS T1 JOIN COUNTRIES AS T2 ON T1.ContId  =  T2.continent JOIN car_makers AS T3 ON T2.CountryId  =  T3.Country GROUP BY T1.Continent;"
car_1,What is the name of each continent and how many car makers are there in each one?,የእያንዳንዱ አህጉር ስም ማን ይባላል እና በእያንዳንዱ ውስጥ ስንት መኪና ሰሪዎች አሉ?,"SELECT T1.Continent ,  count(*) FROM CONTINENTS AS T1 JOIN COUNTRIES AS T2 ON T1.ContId  =  T2.continent JOIN car_makers AS T3 ON T2.CountryId  =  T3.Country GROUP BY T1.Continent;"
car_1,Which of the countries has the most car makers? List the country name.,ከአገሮቹ ውስጥ ብዙ መኪና ሰሪዎች ያሉት የትኛው ነው? የአገሩን ስም ይዘርዝሩ።,SELECT T2.CountryName FROM CAR_MAKERS AS T1 JOIN COUNTRIES AS T2 ON T1.Country  =  T2.CountryId GROUP BY T1.Country ORDER BY Count(*) DESC LIMIT 1;
car_1,What is the name of the country with the most car makers?,ብዙ መኪና ሰሪዎች ያሏት ሀገር ስም ማን ይባላል?,SELECT T2.CountryName FROM CAR_MAKERS AS T1 JOIN COUNTRIES AS T2 ON T1.Country  =  T2.CountryId GROUP BY T1.Country ORDER BY Count(*) DESC LIMIT 1;
car_1,How many car models are produced by each maker ? Only list the count and the maker full name .,በእያንዳንዱ ሰሪ ስንት የመኪና ሞዴሎች ይመረታሉ? ቆጠራውን እና የፈጣሪውን ሙሉ ስም ብቻ ይዘርዝሩ።,"select count(*) ,  t2.fullname from model_list as t1 join car_makers as t2 on t1.maker  =  t2.id group by t2.id;"
car_1,What is the number of car models that are produced by each maker and what is the id and full name of each maker?,በእያንዳንዱ ሰሪ የሚመረተው የመኪና ሞዴሎች ብዛት ስንት ነው እና የእያንዳንዱ ሰሪ መታወቂያ እና ሙሉ ስም ማን ነው?,"SELECT Count(*) ,  T2.FullName ,  T2.id FROM MODEL_LIST AS T1 JOIN CAR_MAKERS AS T2 ON T1.Maker  =  T2.Id GROUP BY T2.id;"
car_1,What is the accelerate of the car make amc hornet sportabout (sw)?,የመኪናው ፍጥነት ምን ያህል ነው make amc hornet sportabout (sw)?,SELECT T1.Accelerate FROM CARS_DATA AS T1 JOIN CAR_NAMES AS T2 ON T1.Id  =  T2.MakeId WHERE T2.Make  =  'amc hornet sportabout (sw)';
car_1,How much does the car accelerate that makes amc hornet sportabout (sw)?,amc hornet sportabout (sw) የሚያደርገው መኪናው ምን ያህል ያፋጥናል?,SELECT T1.Accelerate FROM CARS_DATA AS T1 JOIN CAR_NAMES AS T2 ON T1.Id  =  T2.MakeId WHERE T2.Make  =  'amc hornet sportabout (sw)';
car_1,How many car makers are there in france?,ፈረንሳይ ውስጥ ስንት መኪና ሰሪዎች አሉ?,SELECT count(*) FROM CAR_MAKERS AS T1 JOIN COUNTRIES AS T2 ON T1.Country  =  T2.CountryId WHERE T2.CountryName  =  'france';
car_1,What is the number of makers of care in France?,በፈረንሳይ ውስጥ የእንክብካቤ ሰጪዎች ቁጥር ስንት ነው?,SELECT count(*) FROM CAR_MAKERS AS T1 JOIN COUNTRIES AS T2 ON T1.Country  =  T2.CountryId WHERE T2.CountryName  =  'france';
car_1,How many car models are produced in the usa?,በዩኤስ ውስጥ ስንት የመኪና ሞዴሎች ይመረታሉ?,SELECT count(*) FROM MODEL_LIST AS T1 JOIN CAR_MAKERS AS T2 ON T1.Maker  =  T2.Id JOIN COUNTRIES AS T3 ON T2.Country  =  T3.CountryId WHERE T3.CountryName  =  'usa';
car_1,What is the count of the car models produced in the United States?,በዩናይትድ ስቴትስ ውስጥ የተሠሩት የመኪና ሞዴሎች ብዛት ስንት ነው?,SELECT count(*) FROM MODEL_LIST AS T1 JOIN CAR_MAKERS AS T2 ON T1.Maker  =  T2.Id JOIN COUNTRIES AS T3 ON T2.Country  =  T3.CountryId WHERE T3.CountryName  =  'usa';
car_1,What is the average miles per gallon(mpg) of the cars with 4 cylinders?,4 ሲሊንደሮች ያሏቸው መኪኖች አማካኝ ማይል በአንድ ጋሎን(mpg) ስንት ነው?,SELECT avg(mpg) FROM CARS_DATA WHERE Cylinders  =  4;
car_1,What is the average miles per gallon of all the cards with 4 cylinders?,4 ሲሊንደሮች ያላቸው ሁሉም ካርዶች በጋሎን አማካኝ ማይል ስንት ነው?,SELECT avg(mpg) FROM CARS_DATA WHERE Cylinders  =  4;
car_1,What is the smallest weight of the car produced with 8 cylinders on 1974 ?,በ 1974 በ 8 ሲሊንደሮች የተመረተው የመኪናው ትንሹ ክብደት ምንድነው?,select min(weight) from cars_data where cylinders  =  8 and year  =  1974
car_1,What is the minimum weight of the car with 8 cylinders produced in 1974 ?,በ 1974 የተሰራው 8 ሲሊንደሮች ያለው የመኪናው ዝቅተኛ ክብደት ስንት ነው?,select min(weight) from cars_data where cylinders  =  8 and year  =  1974
car_1,What are all the makers and models?,ሁሉም አምራቾች እና ሞዴሎች ምንድናቸው?,"SELECT Maker ,  Model FROM MODEL_LIST;"
car_1,What are the makers and models?,አምሳያዎች እና አምራቾች ምንድ ናቸው?,"SELECT Maker ,  Model FROM MODEL_LIST;"
car_1,What are the countries having at least one car maker? List name and id.,ቢያንስ አንድ መኪና አምራች ያላቸው አገሮች የትኞቹ ናቸው? የዝርዝር ስም እና መታወቂያ።,"SELECT T1.CountryName ,  T1.CountryId FROM COUNTRIES AS T1 JOIN CAR_MAKERS AS T2 ON T1.CountryId  =  T2.Country GROUP BY T1.CountryId HAVING count(*)  >=  1;"
car_1,What are the names and ids of all countries with at least one car maker?,ቢያንስ አንድ መኪና ሰሪ ያላቸው የሁሉም አገሮች ስሞች እና መታወቂያዎች ምንድ ናቸው?,"SELECT T1.CountryName ,  T1.CountryId FROM COUNTRIES AS T1 JOIN CAR_MAKERS AS T2 ON T1.CountryId  =  T2.Country GROUP BY T1.CountryId HAVING count(*)  >=  1;"
car_1,What is the number of the cars with horsepower more than 150?,ከ150 በላይ የፈረስ ጉልበት ያላቸው መኪኖች ቁጥር ስንት ነው?,SELECT count(*) FROM CARS_DATA WHERE horsepower  >  150;
car_1,What is the number of cars with a horsepower greater than 150?,ከ150 በላይ የፈረስ ጉልበት ያላቸው መኪኖች ቁጥር ስንት ነው?,SELECT count(*) FROM CARS_DATA WHERE horsepower  >  150;
car_1,What is the average weight of cars each year?,በየዓመቱ የመኪናዎች አማካይ ክብደት ስንት ነው?,"SELECT avg(Weight) ,  YEAR FROM CARS_DATA GROUP BY YEAR;"
car_1,What is the average weight and year for each year?,ለእያንዳንዱ አመት አማካይ ክብደት እና አመት ምን ያህል ነው?,"SELECT avg(Weight) ,  YEAR FROM CARS_DATA GROUP BY YEAR;"
car_1,Which countries in europe have at least 3 car manufacturers?,በአውሮፓ ውስጥ ቢያንስ 3 የመኪና አምራቾች ያላቸው የትኞቹ አገሮች ናቸው?,SELECT T1.CountryName FROM COUNTRIES AS T1 JOIN CONTINENTS AS T2 ON T1.Continent  =  T2.ContId JOIN CAR_MAKERS AS T3 ON T1.CountryId  =  T3.Country WHERE T2.Continent  =  'europe' GROUP BY T1.CountryName HAVING count(*)  >=  3;
car_1,What are the names of all European countries with at least 3 manufacturers?,ቢያንስ 3 አምራቾች ያሏቸው ሁሉም የአውሮፓ አገሮች ስሞች ምንድ ናቸው?,SELECT T1.CountryName FROM COUNTRIES AS T1 JOIN CONTINENTS AS T2 ON T1.Continent  =  T2.ContId JOIN CAR_MAKERS AS T3 ON T1.CountryId  =  T3.Country WHERE T2.Continent  =  'europe' GROUP BY T1.CountryName HAVING count(*)  >=  3;
car_1,What is the maximum horsepower and the make of the car models with 3 cylinders?,ከፍተኛው የፈረስ ጉልበት እና የመኪና ሞዴሎች በ 3 ሲሊንደሮች የተሠሩት ምንድነው?,"SELECT T2.horsepower ,  T1.Make FROM CAR_NAMES AS T1 JOIN CARS_DATA AS T2 ON T1.MakeId  =  T2.Id WHERE T2.cylinders  =  3 ORDER BY T2.horsepower DESC LIMIT 1;"
car_1,What is the largest amount of horsepower for the models with 3 cylinders and what make is it?,በ 3 ሲሊንደሮች ውስጥ ላሉት ሞዴሎች ትልቁ የፈረስ ጉልበት ምንድነው እና ምን ይሠራል?,"SELECT T2.horsepower ,  T1.Make FROM CAR_NAMES AS T1 JOIN CARS_DATA AS T2 ON T1.MakeId  =  T2.Id WHERE T2.cylinders  =  3 ORDER BY T2.horsepower DESC LIMIT 1;"
car_1,"Which model saves the most gasoline? That is to say, have the maximum miles per gallon.",የትኛው ሞዴል በጣም ቤንዚን ይቆጥባል? ይህም ማለት በአንድ ጋሎን ከፍተኛው ማይሎች ይኑርዎት።,SELECT T1.Model FROM CAR_NAMES AS T1 JOIN CARS_DATA AS T2 ON T1.MakeId  =  T2.Id ORDER BY T2.mpg DESC LIMIT 1;
car_1,What is the car model with the highest mpg ?,ከፍተኛው mpg ያለው የመኪና ሞዴል ምንድነው?,select t1.model from car_names as t1 join cars_data as t2 on t1.makeid  =  t2.id order by t2.mpg desc limit 1;
car_1,What is the average horsepower of the cars before 1980?,ከ1980 በፊት የመኪኖቹ አማካይ የፈረስ ጉልበት ስንት ነው?,SELECT avg(horsepower) FROM CARS_DATA WHERE YEAR  <  1980;
car_1,What is the average horsepower for all cars produced before 1980 ?,ከ 1980 በፊት ለተፈጠሩት ሁሉም መኪኖች አማካይ የፈረስ ጉልበት ስንት ነው?,select avg(horsepower) from cars_data where year  <  1980;
car_1,What is the average edispl of the cars of model volvo?,የሞዴል ቮልቮ መኪኖች አማካኝ ኢዲስፔል ምን ያህል ነው?,SELECT avg(T2.edispl) FROM CAR_NAMES AS T1 JOIN CARS_DATA AS T2 ON T1.MakeId  =  T2.Id WHERE T1.Model  =  'volvo';
car_1,What is the average edispl for all volvos?,ለሁሉም ቮልቮስ አማካኝ ኢዲስፔል ምንድን ነው?,SELECT avg(T2.edispl) FROM CAR_NAMES AS T1 JOIN CARS_DATA AS T2 ON T1.MakeId  =  T2.Id WHERE T1.Model  =  'volvo';
car_1,What is the maximum accelerate for different number of cylinders?,ለተለያዩ የሲሊንደሮች ብዛት ከፍተኛው ማፋጠን ምንድነው?,"SELECT max(Accelerate) ,  Cylinders FROM CARS_DATA GROUP BY Cylinders;"
car_1,What is the maximum accelerate for all the different cylinders?,ለሁሉም የተለያዩ ሲሊንደሮች ከፍተኛው ማፋጠን ምንድነው?,"SELECT max(Accelerate) ,  Cylinders FROM CARS_DATA GROUP BY Cylinders;"
car_1,Which model has the most version(make) of cars?,የትኛው ሞዴል ብዙ የመኪና ስሪት አለው?,SELECT Model FROM CAR_NAMES GROUP BY Model ORDER BY count(*) DESC LIMIT 1;
car_1,What model has the most different versions?,የትኛው ሞዴል በጣም የተለያዩ ስሪቶች አሉት?,SELECT Model FROM CAR_NAMES GROUP BY Model ORDER BY count(*) DESC LIMIT 1;
car_1,How many cars have more than 4 cylinders?,ስንት መኪናዎች ከ 4 ሲሊንደሮች አላቸው?,SELECT count(*) FROM CARS_DATA WHERE Cylinders  >  4;
car_1,What is the number of cars with more than 4 cylinders?,ከ 4 ሲሊንደሮች በላይ ያላቸው መኪኖች ቁጥር ስንት ነው?,SELECT count(*) FROM CARS_DATA WHERE Cylinders  >  4;
car_1,how many cars were produced in 1980?,በ 1980 ስንት መኪናዎች ተመርተዋል?,SELECT count(*) FROM CARS_DATA WHERE YEAR  =  1980;
car_1,"In 1980, how many cars were made?",በ 1980 ስንት መኪናዎች ተሠሩ?,SELECT count(*) FROM CARS_DATA WHERE YEAR  =  1980;
car_1,How many car models were produced by the maker with full name American Motor Company?,ሙሉ ስም ያለው የአሜሪካ ሞተር ኩባንያ በሠሪው ስንት የመኪና ሞዴሎች ተመረቱ?,SELECT count(*) FROM CAR_MAKERS AS T1 JOIN MODEL_LIST AS T2 ON T1.Id  =  T2.Maker WHERE T1.FullName  =  'American Motor Company';
car_1,What is the number of car models created by the car maker American Motor Company?,በመኪና ሰሪው አሜሪካን ሞተር ኩባንያ የተፈጠሩ የመኪና ሞዴሎች ብዛት ስንት ነው?,SELECT count(*) FROM CAR_MAKERS AS T1 JOIN MODEL_LIST AS T2 ON T1.Id  =  T2.Maker WHERE T1.FullName  =  'American Motor Company';
car_1,Which makers designed more than 3 car models? List full name and the id.,ከ 3 በላይ የመኪና ሞዴሎችን የነደፉት የትኞቹ አምራቾች ናቸው? ሙሉ ስም እና መታወቂያውን ይዘርዝሩ።,"SELECT T1.FullName ,  T1.Id FROM CAR_MAKERS AS T1 JOIN MODEL_LIST AS T2 ON T1.Id  =  T2.Maker GROUP BY T1.Id HAVING count(*)  >  3;"
car_1,What are the names and ids of all makers with more than 3 models?,ከ 3 በላይ ሞዴሎች ያላቸው የሁሉም ሰሪዎች ስሞች እና መታወቂያዎች ምንድ ናቸው?,"SELECT T1.FullName ,  T1.Id FROM CAR_MAKERS AS T1 JOIN MODEL_LIST AS T2 ON T1.Id  =  T2.Maker GROUP BY T1.Id HAVING count(*)  >  3;"
car_1,Which distinctive models are produced by maker with the full name General Motors or weighing more than 3500?,ሙሉ ስም ያለው ጄኔራል ሞተርስ ወይም ከ 3500 በላይ የሚመዝኑት የትኞቹ ልዩ ሞዴሎች ናቸው?,SELECT DISTINCT T2.Model FROM CAR_NAMES AS T1 JOIN MODEL_LIST AS T2 ON T1.Model  =  T2.Model JOIN CAR_MAKERS AS T3 ON T2.Maker  =  T3.Id JOIN CARS_DATA AS T4 ON T1.MakeId  =  T4.Id WHERE T3.FullName  =  'General Motors' OR T4.weight  >  3500;
